id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21242842,Extremely well located - In the oldtown,88737090,Jørn,,Indre By,55.67731,12.5757,Entire home/apt,1426,2,132,2020-02-02,4.61,2,179
21246108,Breathing space,5970944,Brian,,sterbro,55.71424,12.5893,Shared room,130,1,0,,,1,0
21247533,Villa apartment in the middle of the city,10739678,Mattias,,Frederiksberg,55.68726,12.54163,Entire home/apt,754,5,6,2019-07-21,0.21,1,0
21247651,Cosy and quiet apartment near center and metro,47813106,Emilie,,Amager Vest,55.66237,12.60065,Entire home/apt,553,4,29,2018-08-26,1.00,1,0
21248193,Nyrenoveret lejlighed med altan i indre by ❤️,70825211,Malou,,Indre By,55.67488,12.59783,Entire home/apt,998,1,40,2019-12-26,1.41,1,351
21248678,Renoveret 2 værelset lejlighed,37159266,Anders,,Amager st,55.66612,12.61521,Entire home/apt,901,4,25,2019-05-07,0.92,1,0
21248887,Feel the Danish 'Hygge' - only 10 min to city,24511014,Stine,,Valby,55.66026,12.48014,Entire home/apt,450,1,18,2019-09-19,0.65,3,0
21249054,Great room and facilities at Frederiksberg C,153617884,Lasse,,Frederiksberg,55.67382,12.5442,Private room,300,1,7,2017-11-22,0.24,1,0
21251088,Perfect for couples - Newly renovated - Copenhagen,153639860,Jonas Sonne,,Vanlse,55.69006,12.51165,Entire home/apt,403,4,18,2019-07-23,0.63,1,2
21252167,Bright and modern 92 sqm flat in popular CPH area,2583864,Marie,,sterbro,55.71169,12.56326,Entire home/apt,778,4,7,2020-01-01,0.27,1,0
21252183,Family friendly flat in the best part of town,153650082,Rikke,,Vesterbro-Kongens Enghave,55.66792,12.55121,Entire home/apt,1187,1,6,2019-09-16,0.21,1,0
21257156,Lejlighed midt Amager.,153707228,Alexander,,Amager Vest,55.65388,12.61006,Private room,403,4,0,,,1,0
21257268,Great located flat w balcony close to beach+metro,3236852,Jacob & Maria,,Amager st,55.66036,12.6106,Entire home/apt,1003,2,3,2019-07-26,0.25,1,0
21258141,"House full of light, great space for a nice life;)",2822023,Claus,,sterbro,55.72967,12.56799,Entire home/apt,1303,3,10,2019-09-08,0.46,1,0
21258609,Cozy Home in Vanløse,153723623,Ida,,Vanlse,55.69282,12.50384,Entire home/apt,375,3,16,2018-06-18,0.56,1,0
21259065,"Cozy apartment for two in Jægersborggade, Cph.",150984619,Frederikke Petrine,,Nrrebro,55.69108,12.54558,Entire home/apt,553,2,3,2017-11-12,0.10,1,0
21259405,Vanløse villalejlighed,151131530,Mette,,Vanlse,55.68862,12.48039,Entire home/apt,703,4,7,2019-07-13,0.24,1,0
21259945,Luxury flat in Central Copenhagen,2516749,Ann Kristine,,Frederiksberg,55.67964,12.55259,Entire home/apt,1201,4,14,2019-12-31,0.53,1,0
21260246,Cozy room in central Copenhagen!,4727603,Jonathan,,Nrrebro,55.6984,12.55169,Private room,177,2,1,2017-10-11,0.03,1,0
21260919,"Perfect location, central, spacy 135m2, charming",20960433,Claus,,Vesterbro-Kongens Enghave,55.67302,12.55522,Entire home/apt,1249,5,37,2020-01-05,1.95,2,13
21262425,Great city vibes in cosy surroundings,40798547,Frederik,,Nrrebro,55.69665,12.54,Private room,450,2,28,2019-07-24,0.97,1,0
21263102,Lyst moderne hus i hyggelige omgivelser,153617858,Lars,,Amager Vest,55.64497,12.59324,Entire home/apt,1003,2,0,,,1,0
21264307,Small basement apartment,153793385,Tim,,Amager Vest,55.65212,12.59215,Private room,252,4,9,2018-07-24,0.42,1,0
21264309,Cosy apartment close to Metro station + Inner City,47625052,Kathrine,,Amager st,55.66631,12.61435,Entire home/apt,403,2,8,2018-04-02,0.28,1,0
21268536,Charming and creative apartment in Nørrebro,55166907,Signe Marie,,Nrrebro,55.6916,12.53719,Entire home/apt,553,2,0,,,1,0
21268708,Frederiksberg lejlighed med flot beliggenhed.,105692487,Christian Thybo,,Frederiksberg,55.68478,12.53553,Entire home/apt,396,2,10,2018-07-11,0.35,1,0
21269738,Cosy apartment at Vesterbro,97481141,Anna-Oline,,Vesterbro-Kongens Enghave,55.66761,12.54946,Entire home/apt,798,3,3,2018-02-05,0.12,1,1
21270480,"Really nice and central, you will like it.",20960433,Claus,,Vesterbro-Kongens Enghave,55.67132,12.55451,Private room,652,7,2,2018-06-05,0.09,2,0
21270636,Cool studio apartment with shared balcony,37793849,Julius Emil,,Nrrebro,55.69759,12.54906,Private room,382,2,0,,,1,0
21271364,Cosy apartment in Copenhagen (2-4 persons),35892045,Victoria,,sterbro,55.71185,12.56774,Entire home/apt,403,4,12,2019-08-09,0.45,1,0
21271414,Inviting apartment with balcony in South Harbour,36933657,Bjørn,,Vesterbro-Kongens Enghave,55.64778,12.53017,Entire home/apt,328,1,1,2017-10-09,0.03,1,0
21271822,Cosy apartment close to Metro station,40109324,Thilde,,Vanlse,55.69412,12.49465,Entire home/apt,273,5,1,2017-10-11,0.03,1,0
21271942,Apartment at Amager,153872433,Nicolai,,Amager st,55.65553,12.62409,Entire home/apt,598,1,0,,,1,0
21271963,Central bright apartment w. balcony,43844184,Ziggy,,Frederiksberg,55.68012,12.52498,Entire home/apt,573,2,11,2019-06-21,0.39,1,0
21272257,120 sqm sunny penthouse + 50 sqm private rooftop!,6593214,Jonathan,,Indre By,55.68418,12.56419,Entire home/apt,1201,3,10,2020-01-03,0.38,2,0
21272894,Neat room in a homey apartment close to central st,15934236,Sarah,,Vesterbro-Kongens Enghave,55.66901,12.55027,Private room,403,2,0,,,2,0
21273227,"Ideal for couple, ground floor, own terrace - Cph",17137762,Christina,,Amager Vest,55.66594,12.59612,Entire home/apt,1202,3,0,,,1,9
21273251,"Family apartment near centre, garden, free parking",30371071,Johanne And Maurits,,Valby,55.67033,12.49435,Entire home/apt,600,2,3,2018-07-02,0.11,1,0
21274117,Spacious Flat in Nørrebro,15745513,Frederik,,Nrrebro,55.69723,12.54425,Entire home/apt,901,2,0,,,1,0
21274178,To værelses by - lejlighed på Østerbro,153893932,Terese,,sterbro,55.70366,12.58555,Entire home/apt,450,1,1,2018-04-11,0.04,1,0
21274710,Room with private entrance and bathroom + fridge.,153895867,Joy Teaño,,Amager st,55.65019,12.61519,Private room,266,2,155,2020-02-26,5.45,1,0
21275336,Cozy apt for 3 pax in hip Vesterbro,153904480,Rudolf,,Vesterbro-Kongens Enghave,55.66601,12.53951,Entire home/apt,641,3,0,,,1,0
21275651,"Room in big, beautiful apartment - Vesterbro, CPH",153906271,Line,,Vesterbro-Kongens Enghave,55.66715,12.54907,Private room,594,2,2,2017-10-22,0.07,1,0
21275776,Room in spacious bright apartment - middle of CPH,151262027,Kira,,Indre By,55.68054,12.57448,Private room,553,2,2,2017-10-31,0.07,1,0
21275866,Cosy apartment in Copenhagen (Østerbro),62278402,Noomi,,sterbro,55.70833,12.58681,Entire home/apt,403,1,0,,,2,0
21276744,Cozy apartment,153917929,Daniel,,Brnshj-Husum,55.7065,12.5134,Private room,252,1,0,,,1,0
21277004,Apartment with water view,132672218,Bente,,Vesterbro-Kongens Enghave,55.64467,12.55099,Private room,382,1,25,2019-08-05,1.12,1,0
21284251,"City center, Rådhuspladsen, best location, Kbh K",50656762,Julie,,Indre By,55.67533,12.57233,Entire home/apt,901,3,1,2017-12-11,0.04,1,0
21284516,"Two-Family sized house near city,  beach &  airp.",138214096,Jesper,,Amager st,55.64445,12.62654,Entire home/apt,2295,3,28,2020-02-24,0.97,1,132
21284842,Comfortable & Super Central in Copenhagen,19030675,Katie Joy,,Indre By,55.68355,12.5732,Entire home/apt,573,1,11,2019-03-16,0.39,1,0
21285234,Bright scandinavian apartment in Vesterbro,7178649,Julie,,Vesterbro-Kongens Enghave,55.66833,12.55048,Entire home/apt,901,8,8,2018-08-27,0.28,1,4
21285672,Bohemian apartment in the old working district,41152907,Kathrine,,Nrrebro,55.69357,12.55157,Entire home/apt,457,1,2,2017-10-18,0.07,1,0
21286894,Charming bright apartment for friends or couples,32574153,Sofie,,Valby,55.66728,12.51806,Entire home/apt,546,4,0,,,1,0
21288310,Cosy room in lovely Nørrebro,151574826,Olga & Carlo,,Nrrebro,55.68723,12.55978,Private room,403,3,5,2018-04-16,0.17,3,0
21288331,High-end apt with private roof top terrace,154026798,Peter,,Indre By,55.68151,12.58193,Entire home/apt,9997,1,0,,,1,0
21289033,Modern apartment in Copenhagen,154032751,Sofie,,Vesterbro-Kongens Enghave,55.67082,12.54771,Entire home/apt,703,1,0,,,1,0
21289460,Spacious cozy apartment in the heart of Østerbro,154036569,Brian,,sterbro,55.69958,12.57941,Entire home/apt,1099,6,7,2019-06-20,0.28,1,0
21289602,Central Copenhagen,76347404,Carsten Mossin,,Indre By,55.68357,12.56639,Private room,353,2,74,2019-11-09,2.56,2,1
21289846,"Cozy and quiet studio in Vanløse, Copenhagen",154041452,Rasmus,,Vanlse,55.69364,12.49598,Entire home/apt,682,3,13,2019-08-25,0.46,1,0
21289914,Oasis by the Canals. 10 min. to city of Copenhagen,11519327,Jarka,,Vesterbro-Kongens Enghave,55.65618,12.55109,Private room,491,2,18,2018-07-20,0.77,2,0
21289987,"Nice, light functional apartment on Østerbro.",10965825,Christoffer,,sterbro,55.70379,12.58784,Entire home/apt,553,3,2,2017-11-24,0.07,1,0
21291283,Super central and cozy accommodation in Copenhagen,154049492,Hanne,,sterbro,55.70287,12.58102,Entire home/apt,450,3,3,2018-02-07,0.11,1,0
21292015,Clean spacious double room.,117486359,Shimmy,,Frederiksberg,55.69464,12.52728,Private room,198,2,4,2018-12-25,0.20,1,0
21293415,Sweet apartment with easy acces to city center :),61258118,Joachim,,Bispebjerg,55.70325,12.52577,Entire home/apt,401,2,22,2020-02-09,0.78,1,10
21299559,Light apartment in a great neighborhood,140018899,Liv,,sterbro,55.7068,12.58264,Entire home/apt,618,2,18,2019-10-06,0.65,1,58
21299900,Industrial Modern Loft near Meatpacking District,9092412,Henning,,Vesterbro-Kongens Enghave,55.66657,12.555,Entire home/apt,996,2,9,2019-10-06,0.51,1,0
21300957,Lovely apartment in the very center of Copenhagen,9128237,Adam,,Indre By,55.68332,12.56665,Entire home/apt,901,2,0,,,1,0
21302428,Stor lys lejlighed - nyrenoveret,15209749,Tobias,,Brnshj-Husum,55.70873,12.48332,Entire home/apt,478,3,5,2019-08-11,0.47,1,0
21303521,Spacious and cosy apartment central Copenhagen!!,154171711,Mette,,Nrrebro,55.70053,12.5492,Entire home/apt,798,3,8,2018-08-26,0.33,1,0
21303804,Cozy modern apartment in the heart of Copenhagen,54865896,Amanda,,Indre By,55.67135,12.59153,Entire home/apt,652,1,21,2020-01-01,0.72,1,184
21304632,Charming and cozy 1 room apartment at Nørrebro.,141647041,Markus,,Nrrebro,55.69476,12.54876,Entire home/apt,600,2,0,,,1,0
21306397,Cozy Copenhagener flat for plant lovers,13841606,Anne Sofie,,Vesterbro-Kongens Enghave,55.66414,12.54975,Entire home/apt,498,4,0,,,1,0
21307274,Pæn,154197360,Grethe,,Valby,55.65212,12.48853,Entire home/apt,498,14,0,,,2,0
21307500,Good place,154197360,Grethe,,Valby,55.65394,12.48867,Entire home/apt,498,1,0,,,2,0
21307575,Huge room in a beautiful old storefront,3583684,Peter,,Nrrebro,55.69957,12.54015,Private room,252,2,19,2018-06-17,0.68,1,0
21308162,Apartment with balcony in great neighbourhood.,11305110,Sara Marie,,Nrrebro,55.68723,12.54586,Entire home/apt,396,4,3,2018-07-31,0.12,1,0
21308397,Bright apartment at 2 floor in vibrant Cph Voeh2tv,14407930,Litten,,Vesterbro-Kongens Enghave,55.66859,12.54985,Entire home/apt,703,3,13,2020-02-21,0.49,13,1
21308624,Great 3-room Apartment in Copenhagen S,154216140,Frederik,,Vesterbro-Kongens Enghave,55.64791,12.53269,Entire home/apt,1201,1,0,,,1,0
21315290,Privat værelse (2) i hjertet af København,86297741,Morten,,Indre By,55.68609,12.58715,Private room,348,1,16,2019-08-23,0.57,3,0
21315746,Cosy room in Frederiksberg,35114541,Elisa,,Frederiksberg,55.67794,12.5312,Private room,703,2,2,2018-08-12,0.07,2,0
21316251,Cosy 2- room apartment near the metro,148161652,Connie,,Amager Vest,55.66337,12.6006,Entire home/apt,580,6,7,2018-09-01,0.26,1,0
21316502,Charming apartment in the city centre,111125624,Lasse,,Indre By,55.68255,12.56259,Entire home/apt,996,3,6,2019-01-04,0.32,1,0
21318074,Writers cottage,16805405,Jeanette,,Amager st,55.65276,12.62298,Private room,1949,1,3,2018-01-31,0.10,6,90
21319599,Lovely flat in Østerbro,153348339,Kathrine,,sterbro,55.7086,12.58717,Private room,600,7,6,2018-02-18,0.21,1,0
21320515,Large and Central Apartment on Frederiksberg.,154053895,Anders,,Frederiksberg,55.68606,12.53111,Entire home/apt,798,2,0,,,1,0
21329429,Eco-deco studio apartment in central CPH,5704656,Tracey,,Indre By,55.6806,12.56937,Entire home/apt,423,2,29,2018-12-11,1.10,1,0
21330021,Lovely two room apartment in the centre of CPH.,38573925,Sune,,Nrrebro,55.69292,12.56053,Entire home/apt,448,2,57,2019-12-22,2.04,1,241
21330351,★167m2 PRIME Location Pure LUXURY 5★ PROf Cleaning,34105860,Den,,Indre By,55.67938,12.58169,Entire home/apt,4285,1,135,2020-02-22,4.67,9,320
21330789,"Bright, modern 3p apt - ""Christianshavn""",154425975,Pernilla,,Indre By,55.67647,12.5982,Entire home/apt,976,2,29,2018-11-27,1.05,1,0
21331214,Modern and cozy apartment,154429982,Alexander,,Indre By,55.68192,12.57298,Entire home/apt,1201,1,0,,,1,0
21348400,Close to FRB-METRO. Chromecast and free coffee :),154523031,Morten,,Frederiksberg,55.67688,12.53534,Private room,387,10,33,2019-09-22,1.21,2,333
21348528,Privat værelse (3) i hjertet af byen,86297741,Morten,,Indre By,55.68488,12.58706,Private room,353,1,20,2019-08-26,0.72,3,62
21349494,Lovely 1 bedroom apartment in vibrant Nørrebro,1221188,Trine,,Nrrebro,55.6914,12.5583,Entire home/apt,573,2,3,2018-01-01,0.11,1,0
21351183,Modern apartment on Islands Brygge,73943497,Theo,,Amager Vest,55.6662,12.58176,Entire home/apt,703,3,0,,,1,0
21352123,150 Sqm. Penthouse & Private Rooftop Terrace,154550698,Jesper,,Indre By,55.67989,12.57952,Entire home/apt,2703,3,5,2020-01-02,0.54,1,261
21352351,Cosy and authentic apartment in Nørrebro,31166070,Rasmus,,Nrrebro,55.6944,12.54061,Entire home/apt,699,4,55,2019-12-26,1.95,1,4
21353184,"Beautiful villa/apartment, large green terrace!",118239170,Jorry,,Brnshj-Husum,55.7003,12.50125,Entire home/apt,498,5,7,2019-07-29,0.35,1,0
21353237,Light studio apartment in Copenhagen,42689213,Kristoffer,,Amager Vest,55.6403,12.58925,Entire home/apt,450,2,0,,,1,0
21355033,Charming townhouse by the lakes,4744908,Mark,,Indre By,55.69044,12.57383,Entire home/apt,1099,1,54,2019-04-23,1.96,2,0
21355861,Cosy apartment centrally located,33356702,Mikkel,,Frederiksberg,55.6907,12.53168,Entire home/apt,600,3,1,2018-03-20,0.04,1,0
21359669,"Cozy 1BD apartment , in central copenhagen!",135335902,Cristine,,Valby,55.65019,12.49258,Entire home/apt,450,1,1,2018-07-08,0.05,1,0
21360465,Penthouse Apartment in Central Copenhagen - 120m2,1153189,Sophi,,Frederiksberg,55.67715,12.55329,Entire home/apt,1399,2,0,,,1,0
21360848,Cozy apartment at Frederiksberg with balcony,54994782,Brita,,Frederiksberg,55.68065,12.49539,Entire home/apt,676,2,10,2018-05-27,0.35,1,0
21360892,Room with sea view and private bathroom,1202997,Andreas,,Amager st,55.65934,12.6321,Private room,401,3,61,2020-02-10,2.20,1,141
21364339,Spacious and light apartment with balcony,21647490,Thea,,Frederiksberg,55.68946,12.52172,Entire home/apt,450,7,2,2018-01-23,0.08,1,0
21364653,Cozy apartment in Central Copenhagen,70940272,Sie,,Indre By,55.68692,12.58441,Entire home/apt,648,1,0,,,1,0
21365372,"Copenhagen close to city center, beach and airport",20807966,Marie Louise,,Amager st,55.66524,12.61472,Private room,368,4,8,2018-04-08,0.28,2,0
21366272,Cosy Frederiksberg apartment in quite surroundings,42000100,Thomas,,Frederiksberg,55.67512,12.51219,Entire home/apt,853,4,0,,,1,0
21366365,Unique and bright apartment in Frederiksberg,47615613,Anders,,Frederiksberg,55.67758,12.5399,Entire home/apt,751,5,7,2018-07-26,0.25,1,0
21373181,Amazing view in the heart of Copenhagen,63316129,Maja,,Nrrebro,55.68411,12.55953,Entire home/apt,798,5,1,2018-07-09,0.05,1,0
21373929,Bright Spacious Room in Vesterbro 18 m2 double bed,154786132,Eduardo,,Vesterbro-Kongens Enghave,55.66468,12.54449,Private room,375,1,1,2017-10-29,0.04,2,0
21374415,Cozy and Bright Spacious Room close to center 15m2,154786132,Eduardo,,Vesterbro-Kongens Enghave,55.66469,12.54279,Private room,266,1,2,2017-11-19,0.07,2,0
21374457,Cosy apartment close to city centre,40009310,Anne,,Amager Vest,55.66367,12.60018,Entire home/apt,733,2,15,2019-08-18,0.54,1,80
21374526,Private Room in Big Cozy Apartment,63550902,Suang,,Valby,55.65457,12.50284,Private room,450,1,0,,,1,0
21375018,High-end luxurious apartment in Copenhagen,154435141,Torben,,Frederiksberg,55.67988,12.55472,Entire home/apt,798,1,8,2019-12-08,0.29,1,0
21375924,Nice and cozy apartment in a French street.,42359053,Alexander,,Frederiksberg,55.67359,12.54881,Entire home/apt,1249,2,10,2019-05-20,0.36,1,151
21376997,Cosy Apt in Amager With Access to Private Garden,174360,Ranjanna Mariia,,Amager st,55.66599,12.61001,Entire home/apt,498,2,5,2019-06-24,0.17,1,1
21377667,Cosy and bright room - close to center,83532704,Monica,,Bispebjerg,55.70403,12.53045,Private room,184,2,4,2017-12-05,0.14,1,0
21377714,Centrally located apartment with private garden,150145381,Robert,,Amager st,55.66617,12.61476,Entire home/apt,751,1,61,2020-02-14,2.14,1,0
21378675,Large Vesterbro apartment big balcony,8008972,Lauge,,Vesterbro-Kongens Enghave,55.66503,12.54841,Entire home/apt,1003,3,2,2017-12-04,0.07,1,0
21379207,Cosy apartment in the lovely area of Vesterbro!,154838446,Nicolai,,Vesterbro-Kongens Enghave,55.66391,12.54574,Entire home/apt,1100,6,7,2018-08-26,0.26,1,0
21380272,Great family house in central Copenhagen,44097387,Helle,,Amager Vest,55.64574,12.61065,Entire home/apt,996,4,7,2019-10-16,0.26,1,0
21380554,Downtown Copenhagen Apartment for the whole family,8607433,Sara,,Indre By,55.68764,12.59114,Entire home/apt,1501,3,1,2019-08-20,0.15,1,87
21386705,Modern flat with private rooftop in hip Norrebro,7122678,Kareem,,Nrrebro,55.68925,12.55587,Entire home/apt,3002,2,56,2019-07-07,2.13,1,0
21387175,Bright and charming 60m2 apartment,154918775,Clara,,Frederiksberg,55.66759,12.52241,Entire home/apt,502,2,18,2019-09-20,0.64,1,182
21387933,Cosy appartment in the heart of Copenhagen,121022126,Sophia,,Amager st,55.66508,12.60341,Entire home/apt,403,2,0,,,1,0
21391218,Modern & exclusive city house with private garden,154954732,Jens,,Amager st,55.64727,12.62681,Entire home/apt,1303,3,13,2019-08-03,0.49,1,0
21394136,Cozy apartment in the heart of popular N,154977187,Lukas Rølle,,Nrrebro,55.69443,12.56149,Entire home/apt,502,2,29,2020-01-27,1.09,1,11
21395113,Close to everything you need in CPH,17979269,Marina,,Amager st,55.65848,12.6181,Entire home/apt,720,2,9,2020-01-02,0.33,1,14
21395977,Dejlig lokal lejlighed,7551875,Feline,,Nrrebro,55.68587,12.55889,Entire home/apt,901,5,0,,,1,0
21401890,Lovely apartment in the heart of Frederiksberg,10842593,Freja,,Frederiksberg,55.68626,12.53562,Entire home/apt,475,5,16,2019-07-20,0.55,1,8
21402775,Apartment at Frederiksberg/Copenhagen,154942516,Lasse,,Frederiksberg,55.6918,12.52959,Entire home/apt,747,10,9,2019-07-07,0.36,1,20
21405385,130 sqm of luxury in Nyhavn w. 3 bedrooms,155090966,Carina,,Indre By,55.68121,12.59136,Entire home/apt,3999,5,16,2019-12-31,0.67,1,328
21406911,Cosy Scandy-style apartment in heart of Nørrebro,154693003,Marianne,,Nrrebro,55.69299,12.55791,Entire home/apt,703,2,0,,,1,0
21408361,Best place in town,155118094,Álfrún,,Vesterbro-Kongens Enghave,55.66758,12.54788,Entire home/apt,747,4,0,,,1,0
21415442,"Large, bright apartment, great central location",39442620,Glenn,,sterbro,55.69348,12.57065,Entire home/apt,978,4,18,2019-12-30,0.74,2,48
21420766,"2 balconies, 100m from Metro station",9146019,Stine,,Vesterbro-Kongens Enghave,55.66837,12.55072,Entire home/apt,512,3,9,2020-01-29,0.48,1,0
21422932,Center og CPH. Lejlighed i centrum af K,34808976,Lili,,Indre By,55.6849,12.56874,Entire home/apt,699,3,7,2020-01-26,0.25,1,6
21424457,Bright and spacious flat in vibrant N,1888171,Helene Kathrine,,Nrrebro,55.69778,12.55079,Entire home/apt,600,2,22,2019-06-10,0.79,1,0
21425851,Family apartment in Nørrebro,2360688,Sofie,,Nrrebro,55.69924,12.55012,Entire home/apt,747,2,14,2019-11-24,0.53,1,7
21426563,15 min from the heart of Copenhagen. Two-floor apt,53611814,Daniel,,Amager Vest,55.62613,12.57335,Entire home/apt,353,8,1,2020-01-25,0.83,1,15
21430038,Cosy Copenhagen-apartment in Wonderful Østerbro,18627841,Bolette,,sterbro,55.70697,12.58246,Entire home/apt,600,5,9,2019-09-15,0.32,1,0
